household_id,district,latitude,longitude,distribution_date,household_size,baseline_fuel_kg_person_week,distance_to_market_km,elevation_m,usage_month_1,usage_month_2,usage_month_3,usage_month_4,usage_month_5,usage_month_6
HH-02286,Musanze,-1.535243,29.687606,24/09/2023,7.0,9.5,2.1,1805,34.0,33.0,41.0,22.1,32.6,30.9
HH-06764,Musanze,-1.5149,29.616452,27/03/2023,4.0,9.5,8.6,1834,22.2,21.1,15.1,18.2,14.0,12.6
HH-00485,Burera,-1.437598,29.839111,19/06/2024,4.0,8.0,2.6,1852,34.3,32.1,23.9,24.5,27.7,26.5
HH-02212,Rulindo,-1.719646,30.094683,13/02/2023,7.0,5.2,5.4,1614,31.9,36.0,33.9,31.0,33.7,36.8
HH-04966,Nyabihu,-1.640834,29.527063,10/06/2023,4.0,9.7,1.0,2353,22.8,14.3,16.5,16.5,15.9,18.4
HH-02556,Gakenke,-1.68823,29.798658,29/10/2023,4.0,8.1,10.2,2188,27.8,26.3,27.1,30.8,29.0,26.9
HH-00008,Gakenke,-1.65237,29.779834,08/01/2023,4.0,8.4,0.7,1999,30.0,30.9,30.8,34.9,32.6,28.3
HH-03658,Burera,-1.43369,29.827011,01/11/2023,5.0,12.4,4.0,1809,42.6,58.5,50.8,61.1,61.6,51.3
HH-06785,Rulindo,-1.795202,30.020739,12/09/2023,5.0,8.2,3.5,1834,20.0,20.1,15.9,17.1,20.7,18.3
HH-04403,Musanze,-1.476315,29.55303,16/05/2023,6.0,8.8,7.6,1786,30.8,23.7,29.7,19.8,24.5,28.4
HH-02427,Nyabihu,-1.626743,29.501892,21/03/2024,4.0,8.7,0.5,2740,17.8,15.7,15.6,16.2,14.6,13.7
HH-01815,Nyabihu,-1.617323,29.514107,22/12/2023,5.0,11.9,3.1,2766,24.9,31.8,31.7,22.1,27.96,29.3
HH-02275,Gakenke,-1.605592,29.844645,18/12/2023,3.0,9.3,5.4,1963,24.740000000000002,21.7,28.1,26.1,23.0,24.8
HH-01012,Gakenke,-1.605462,29.878971,23/02/2024,2.0,9.2,1.4,1970,11.0,10.0,9.4,6.5,9.5,9.28
HH-06145,Rulindo,-1.720302,30.018035,13/06/2023,7.0,10.8,9.5,1933,38.4,42.8,37.44,37.0,29.2,39.8
HH-01068,Nyabihu,-1.593713,29.51715,24/08/2023,4.0,12.6,3.5,2324,29.1,28.6,27.3,21.8,17.2,24.8
HH-01992,Nyabihu,-1.559434,29.525086,02/01/2023,4.0,9.3,1.6,2324,19.1,16.1,14.6,14.8,12.6,12.2
HH-03971,Gakenke,-1.719906,29.785334,20/04/2023,4.0,7.4,0.7,1986,25.1,21.5,27.1,26.5,28.8,26.8
HH-05695,Rulindo,-1.742982,30.027051,06/04/2024,6.0,12.6,8.3,1832,40.5,35.1,33.0,32.2,32.3,26.8
HH-06977,Rulindo,-1.758991,29.974394,24/08/2023,3.0,8.4,3.1,1765,12.0,15.3,11.8,11.9,11.5,9.7
HH-03868,Rulindo,-1.731222,29.975729,11/02/2023,4.0,8.9,7.6,1788,32.5,34.1,28.3,35.9,28.3,36.7
HH-07141,Gakenke,-1.721677,29.838486,01/11/2023,7.0,7.4,2.5,1868,27.4,28.4,20.4,21.4,28.2,22.0
HH-03049,Musanze,-1.502734,29.586424,17/05/2023,4.0,6.3,9.6,2035,11.1,11.1,11.0,13.1,10.5,13.1
HH-00782,Burera,-1.49695,29.824196,04/09/2023,3.0,8.4,14.1,1907,21.0,19.1,20.8,24.9,23.2,22.6
HH-07761,Burera,-1.441583,29.79404,08/07/2023,6.0,8.7,1.0,1809,23.3,22.8,25.1,25.8,22.0,23.1
HH-01750,Nyabihu,-1.582544,29.514767,23/02/2024,3.0,9.1,0.7,2510,23.7,24.3,26.2,25.3,24.6,19.9
HH-02792,Gakenke,-1.601356,29.890293,18/02/2023,5.0,8.2,2.3,1954,39.8,36.7,36.3,44.9,29.1,35.2
HH-01092,Burera,-1.446957,29.767416,18/09/2023,4.0,6.8,1.9,1950,24.8,24.099999999999998,22.0,25.9,22.8,25.0
HH-05534,Rulindo,-1.771692,30.058237,18/10/2023,4.0,5.8,18.5,1911,11.8,10.1,12.8,12.1,10.8,8.7
HH-06767,Gakenke,-1.620054,29.840773,14/09/2023,7.0,10.9,6.1,1965,76.8,57.3,69.3,63.8,79.8,78.0
HH-07138,Burera,-1.423364,29.771434,15/07/2023,5.0,9.2,7.9,2004,39.7,42.6,40.3,37.8,35.3,33.3
HH-06495,Gakenke,-1.612114,29.820974,25/04/2023,4.0,9.3,4.4,1948,30.1,34.8,30.8,31.3,27.8,39.4
HH-02609,Rulindo,-1.795453,29.979185,02/04/2023,5.0,12.3,7.2,1935,25.6,23.5,29.1,26.2,24.0,26.8
HH-06569,Musanze,-1.48518,29.630144,13/06/2024,6.0,9.8,1.3,2102,52.4,52.9,47.6,51.2,56.9,46.5
HH-02291,Burera,-1.455473,29.743816,15/06/2024,5.0,5.3,6.3,1948,15.0,11.2,10.5,10.5,13.0,9.8
HH-01728,Gakenke,-1.671424,29.79302,22/05/2024,5.0,9.0,3.4,2092,45.3,39.9,39.1,34.9,31.6,40.5
HH-00611,Nyabihu,-1.585469,29.464694,17/09/2023,5.0,12.4,5.4,2657,28.9,27.3,31.2,27.2,28.5,22.3
HH-04667,Nyabihu,-1.620212,29.51506,13/05/2023,6.0,9.6,8.8,2238,53.8,48.3,46.9,48.7,48.2,58.5
HH-00344,Musanze,-1.471478,29.626907,23/01/2023,4.0,11.3,0.6,1423,9.4,13.7,11.1,11.5,10.0,8.6
HH-05599,Rulindo,-1.701721,30.044529,18/05/2024,6.0,9.4,4.9,1999,23.4,31.4,29.0,29.0,20.8,19.4
HH-06244,Rulindo,-1.8,29.95,07/04/2023,3.0,9.9,2.4,1766,28.1,27.5,22.1,30.4,30.9,25.5
HH-03751,Gakenke,-1.643892,29.821291,29/04/2023,4.0,10.4,0.5,1851,38.4,42.0,33.7,35.6,34.7,42.3
HH-07253,Musanze,-1.463481,29.581289,03/03/2023,6.0,9.9,2.7,1894,31.5,29.9,25.2,30.0,30.3,29.9
HH-06987,Musanze,-1.451447,29.677533,12/02/2024,5.0,7.4,3.3,1832,16.9,16.7,19.9,17.9,16.0,17.8
HH-03216,Nyabihu,-1.6483,29.500871,15/02/2024,7.0,8.5,5.1,2208,24.5,25.0,24.4,30.0,28.1,24.5
HH-00098,Musanze,-1.515635,29.573102,17/04/2024,4.0,13.0,20.8,2006,42.8,39.4,50.5,49.7,44.2,49.3
HH-05034,Burera,-1.464575,29.75177,09/10/2023,5.0,11.7,5.3,2091,57.7,43.7,59.3,46.5,55.5,58.7
HH-01538,Rulindo,-1.719914,30.059424,22/06/2024,2.0,11.7,3.0,1829,18.8,21.7,16.8,17.9,21.2,19.279999999999998
HH-03589,Nyabihu,-1.581358,29.549288,20/03/2024,2.0,9.2,11.2,2345,13.5,16.7,15.2,16.1,18.9,19.0
HH-03649,Burera,-1.472756,29.77139,02/12/2023,4.0,8.8,5.6,2066,33.9,30.8,27.7,35.4,31.9,31.1
HH-06371,Rulindo,-1.75233,29.964473,09/03/2024,5.0,11.7,1.4,1972,27.5,23.8,25.5,26.6,26.2,26.9
HH-04959,Nyabihu,-1.574306,29.532236,07/02/2023,3.0,9.7,19.9,2638,28.5,27.8,31.0,26.1,26.5,21.6
HH-01518,Gakenke,-1.7152,29.818445,03/06/2024,6.0,6.8,1.9,1885,18.0,18.8,19.7,18.7,17.8,20.1
HH-07045,Gakenke,-1.627546,29.802292,21/07/2023,4.0,6.0,1.4,1764,22.3,20.7,21.5,19.4,17.7,22.8
HH-04625,Gakenke,-1.709426,29.864237,16/04/2024,6.0,11.3,11.7,2099,69.6,62.5,66.9,59.2,66.6,54.6
HH-04273,Nyabihu,-1.637546,29.519712,16/09/2023,5.0,5.9,2.8,2458,13.4,11.9,11.3,13.8,12.4,13.7
HH-03670,Musanze,-1.524768,29.567089,12/03/2023,2.0,9.9,1.8,2102,16.9,16.5,18.5,18.7,17.2,20.1
HH-02091,Rulindo,-1.769656,30.066583,21/10/2023,5.0,7.1,4.7,1974,33.7,33.3,33.6,34.1,27.6,30.8
HH-00573,Musanze,-1.547806,29.665307,25/08/2023,2.0,9.1,1.5,2034,14.8,13.2,17.9,15.5,15.9,14.5
HH-07276,Gakenke,-1.677861,29.8988,27/11/2023,7.0,10.5,3.2,1856,51.0,52.9,75.6,80.4,67.6,52.0
HH-07658,Rulindo,-1.722012,30.081464,28/05/2024,3.0,6.8,5.4,1685,9.4,11.2,9.0,11.2,9.66,7.5
HH-06647,Gakenke,29.860391,-1.602761,03/01/2023,4.0,5.0,2.0,2100,18.2,16.8,15.2,17.2,19.0,16.7
HH-03063,Burera,-1.457318,29.728338,09/11/2023,5.0,10.2,0.5,1722,25.4,23.6,21.0,22.1,27.8,18.4
HH-05077,Burera,-1.435435,29.819909,27/05/2023,3.0,8.0,1.4,2040,18.5,18.3,20.7,21.5,25.1,18.7
HH-05886,Burera,-1.400415,29.844208,01/08/2023,4.0,7.1,2.7,1724,25.3,28.6,20.3,25.9,25.0,26.5
HH-05847,Nyabihu,-1.609489,29.45,15/07/2023,5.0,8.0,3.2,2449,35.7,30.0,41.2,34.7,27.8,36.5
HH-05590,Burera,-1.448045,29.773502,29/05/2023,4.0,7.7,4.5,1821,25.9,23.6,25.3,25.2,28.3,26.0
HH-05360,Burera,-1.455522,29.833834,09/12/2023,3.0,11.7,3.3,1828,15.7,13.1,17.2,16.8,16.6,16.5
HH-04480,Burera,-1.440414,29.770156,21/02/2024,5.0,10.0,1.0,1987,24.8,28.1,27.6,21.9,23.6,15.8
HH-00371,Nyabihu,-1.628258,29.476407,29/10/2023,3.0,11.0,5.8,2317,17.1,16.9,13.5,13.9,12.9,15.7
HH-01939,Burera,-1.402313,29.798128,14/02/2023,5.0,9.7,1.2,2096,37.9,39.8,41.8,44.3,46.2,35.7
HH-05667,Rulindo,-1.785461,30.095621,04/04/2023,3.0,9.8,1.9,1819,24.8,26.4,28.7,30.0,23.5,30.5
HH-06909,Gakenke,-1.629972,29.805511,09/04/2023,3.0,7.0,1.0,1861,21.2,15.1,15.5,14.8,21.5,20.3
HH-03671,Musanze,-1.512045,29.671938,16/01/2023,5.0,11.5,2.1,1996,22.7,26.4,27.7,25.5,22.7,21.8
HH-03653,Rulindo,-1.788748,30.020724,26/05/2023,5.0,8.1,2.4,1954,15.8,19.2,19.5,20.2,17.6,19.2
HH-02362,Musanze,-1.530762,29.644615,20/05/2023,7.0,11.1,0.9,1728,74.2,74.3,84.9,67.9,71.8,67.2
HH-04261,Nyabihu,-1.616845,29.498076,05/12/2023,6.0,11.4,5.4,2556,64.3,51.5,63.4,72.5,65.1,74.5
HH-07400,Musanze,-1.474078,29.695771,12/10/2023,7.0,12.6,1.4,1664,91.8,84.0,73.3,79.6,87.3,81.4
HH-07212,Nyabihu,-1.557789,29.542223,18/02/2024,7.0,10.2,16.3,2409,62.4,54.3,74.9,65.1,75.2,66.6
HH-03738,Rulindo,-1.791105,30.061988,16/07/2023,4.0,5.7,5.4,1938,13.0,11.5,12.6,8.1,12.9,11.620000000000001
HH-04937,Gakenke,-1.707437,29.888739,16/11/2023,5.0,8.1,6.1,1998,33.9,33.6,33.6,40.7,40.8,32.0
HH-05524,Musanze,-1.488612,29.637765,21/03/2023,4.0,6.6,0.8,1901,14.2,12.6,10.7,10.6,10.5,12.1
HH-05557,Nyabihu,-1.648689,29.4703,26/12/2023,4.0,7.3,22.9,2431,31.0,28.2,30.3,28.439999999999998,26.2,26.5
HH-01172,Gakenke,-1.715374,29.827176,19/04/2024,3.0,11.2,3.1,1829,28.1,28.5,30.9,23.9,31.6,34.7
HH-07405,Musanze,-1.486876,29.691553,28/04/2024,3.0,11.1,7.5,1803,14.8,13.3,15.8,17.9,17.7,15.9
HH-01423,Nyabihu,-1.588397,29.466748,02/02/2024,6.0,9.9,1.0,2443,31.5,27.5,28.5,27.9,24.7,20.6
HH-07181,Musanze,-1.509491,29.558855,26/09/2023,4.0,10.8,4.7,1880,18.5,19.6,20.0,18.4,21.6,23.2
HH-07046,Musanze,-1.464206,29.680515,04/03/2024,4.0,9.2,3.0,1664,20.5,14.2,22.0,21.8,16.4,18.1
HH-05262,Rulindo,-1.754482,29.985974,12/08/2023,6.0,9.0,10.4,1815,32.3,26.975,28.7,25.5,26.975,21.4
HH-00875,Nyabihu,-1.628276,29.511481,15/06/2024,3.0,6.2,4.4,2202,7.5,10.6,8.3,9.6,7.7,9.6
HH-02298,Nyabihu,-1.584093,29.497207,01/06/2023,7.0,9.5,3.7,2268,34.0,34.3,29.1,25.4,32.0,26.3
HH-02644,Burera,-1.452942,29.73847,14/10/2023,1.0,9.6,4.7,2057,8.1,8.5,9.8,9.9,9.4,8.8
HH-06936,Burera,-1.489555,29.732955,15/10/2023,3.0,5.7,18.1,1710,16.2,16.0,13.5,13.9,12.9,15.4
HH-00841,Nyabihu,-1.594284,29.456454,16/01/2023,4.0,7.1,0.5,2407,14.8,13.3,12.4,13.2,14.4,11.8
HH-00582,Gakenke,-1.695748,29.837001,17/03/2023,4.0,8.3,6.9,2146,24.8,30.4,28.7,23.9,35.1,27.8
HH-00205,Burera,-1.47944,0.820917,16/04/2023,5.0,4.0,5.2,2033,8.0,9.1,9.3,8.6,10.0,10.1
HH-01642,Rulindo,-1.735982,30.073542,13/09/2023,5.0,11.3,0.6,1686,29.0,27.8,28.0,26.4,30.7,19.2
HH-02015,Burera,-1.459648,29.801687,03/04/2023,2.0,8.2,1.3,1759,8.4,8.8,6.8,8.2,7.8,6.1
HH-03254,Nyabihu,-1.648647,29.476736,26/09/2023,4.0,7.8,0.9,2224,26.5,33.6,26.1,34.3,24.1,21.7
HH-07054,Burera,-1.497625,29.70223,14/06/2023,5.0,10.4,2.1,2072,47.4,49.2,48.4,38.6,45.1,39.4
HH-00906,Gakenke,-1.657578,29.805638,16/12/2023,4.0,8.7,3.2,1813,13.7,19.6,18.5,14.6,12.6,15.799999999999997
HH-00632,Gakenke,-1.707659,29.791278,13/08/2023,5.0,10.6,4.8,2148,50.4,42.4,47.5,47.3,48.4,43.1
HH-05681,Musanze,-1.451133,29.561032,07/07/2023,1.0,9.0,3.0,2045,8.3,7.7,8.4,8.9,7.8,6.8
HH-06784,Musanze,-1.509917,29.607957,01/04/2023,5.0,11.0,5.2,1673,44.2,51.3,50.4,50.0,49.4,56.1
HH-01975,Musanze,-1.491783,29.68247,16/06/2023,3.0,9.0,8.2,1583,12.9,11.9,10.9,11.1,10.9,10.5
HH-00163,Burera,-1.420276,29.745267,07/12/2023,6.0,9.4,14.3,1780,55.8,54.2,48.6,48.9,45.4,43.5
HH-05467,Rulindo,-1.79375,29.968137,23/11/2023,3.0,11.1,3.0,2063,17.8,15.0,17.9,14.3,15.9,16.5
HH-07189,Burera,-1.471423,29.738219,24/05/2023,6.0,8.9,2.5,1802,38.8,50.6,49.5,46.0,50.9,57.2
HH-05098,Musanze,-1.468326,29.676217,27/10/2023,5.0,5.8,3.1,1959,25.4,27.2,27.4,30.0,29.8,31.0
HH-04714,Rulindo,-1.751308,29.982556,08/10/2023,5.0,7.7,2.8,1791,19.5,18.3,18.5,22.8,14.9,19.6
HH-00876,Nyabihu,-1.561244,29.514627,12/11/2023,7.0,10.2,2.2,2757,60.5,70.5,65.7,56.2,73.4,59.7
HH-01432,Burera,-1.499102,29.748215,09/01/2024,6.0,9.1,8.0,1938,27.8,21.1,25.9,22.2,27.9,22.6
HH-04644,Nyabihu,-1.5703,29.462102,24/07/2023,4.0,9.1,1.0,2410,31.5,30.8,28.5,38.2,34.5,31.7
HH-06741,Nyabihu,-1.574426,29.521719,04/05/2024,4.0,5.5,2.9,2426,17.3,19.68,22.1,20.0,20.2,18.8
HH-05004,Musanze,-1.527004,29.579238,03/06/2023,5.0,9.9,4.4,1870,40.1,42.0,38.7,39.82,41.8,36.5
HH-05420,Musanze,-1.486702,29.66871,03/07/2023,4.0,8.9,1.3,1827,29.3,29.2,33.6,35.9,37.8,25.5
HH-02857,Musanze,-1.545161,29.681638,23/03/2023,5.0,9.1,1.1,1929,21.1,17.8,21.04,22.8,20.2,23.3
HH-01862,Rulindo,-1.729059,30.059324,26/05/2024,9.0,9.5,1.6,1975,36.6,43.9,42.0,37.8,43.3,42.1
HH-02660,Rulindo,-1.770252,30.054235,21/04/2023,4.0,9.9,2.4,1747,16.8,14.9,18.6,19.7,16.0,12.4
HH-03385,Nyabihu,-1.564084,29.531787,21/08/2023,5.0,11.7,5.4,2295,27.3,22.9,27.3,31.5,26.2,25.5
HH-07345,Burera,-1.467836,29.845014,20/03/2024,5.0,11.0,2.0,1892,45.5,58.3,43.9,51.2,42.4,52.8
HH-07661,Nyabihu,5.891988,29.527069,04/03/2023,5.0,10.2,7.2,2560,29.9,21.8,26.0,22.3,26.3,20.0
HH-06663,Musanze,-1.483067,29.648668,27/03/2023,4.0,13.2,3.6,1976,50.0,50.6,45.9,45.1,45.8,53.0
HH-04734,Gakenke,-1.613514,29.824088,26/08/2023,1.0,6.0,1.8,2132,2.9,2.5,2.8,3.2,2.0,2.7
HH-03332,Rulindo,-1.778761,30.009575,15/06/2025,5.0,9.6,1.5,1717,23.0,25.4,24.1,21.4,25.6,23.9
HH-07677,Rulindo,-1.706754,30.023131,29/05/2023,4.0,9.7,5.5,1816,19.7,23.2,20.5,21.5,19.94,14.8
HH-06024,Nyabihu,-1.580145,29.475255,26/02/2024,7.0,8.3,2.0,2505,28.1,32.4,30.8,22.1,28.060000000000002,26.9
HH-05584,Rulindo,-1.773939,30.012607,07/09/2023,4.0,8.2,6.8,1856,13.2,13.0,13.1,14.3,16.9,12.1
HH-02097,Burera,-1.432718,29.831039,20/06/2023,3.0,7.7,1.4,2075,11.7,11.7,10.6,11.7,10.0,10.1
HH-02004,Musanze,-1.490976,29.679186,17/12/2023,4.0,7.2,10.0,1676,15.1,15.4,13.4,13.3,13.9,12.3
HH-05522,Burera,-1.41059,29.842952,31/03/2023,4.0,9.4,1.6,1702,29.7,33.9,34.9,35.0,40.9,39.9
HH-00547,Nyabihu,-1.607676,29.53646,14/06/2023,3.0,7.2,4.2,2295,14.6,15.8,20.1,17.1,19.3,17.7
HH-01450,Rulindo,-1.777848,29.960376,25/02/2023,6.0,10.0,2.3,1838,32.1,35.3,33.3,30.8,26.8,27.5
HH-05551,Musanze,-1.548105,29.569157,01/01/2024,5.0,9.2,2.0,1735,25.4,20.2,24.5,18.6,21.4,20.7
HH-02611,Rulindo,-1.794778,30.058738,06/01/2024,5.0,11.7,1.1,1830,56.7,50.7,53.0,62.6,46.1,59.4
HH-01901,Burera,-1.419544,29.817923,13/12/2023,5.0,12.4,2.2,1876,25.1,26.6,29.1,26.7,30.2,26.2
HH-06308,Musanze,-1.528584,29.55,02/09/2023,6.0,7.3,0.6,1681,22.3,19.6,18.2,21.5,21.3,23.2
HH-02758,Gakenke,-1.726363,29.848862,10/02/2024,4.0,9.8,9.1,1825,28.5,27.9,30.7,38.0,39.6,38.7
HH-01886,Musanze,-1.497918,29.667547,26/12/2023,5.0,9.7,1.1,2004,25.7,22.9,22.4,20.8,18.5,22.4
HH-07728,Musanze,-1.49983,29.670785,25/11/2023,1.0,8.3,1.0,2132,4.8,4.4,3.7,3.1,3.0,3.2
HH-02098,Burera,-1.446803,29.773797,16/01/2024,4.0,6.4,3.0,1826,11.8,12.5,10.5,12.4,11.4,8.9
HH-06964,Burera,-1.476228,29.752875,18/04/2023,3.0,11.6,2.6,2103,30.5,30.4,29.2,27.6,35.4,31.4
HH-07188,Musanze,-1.460278,29.695754,25/03/2024,6.0,10.1,2.7,1851,25.2,28.3,32.7,23.7,26.3,24.8
HH-00837,Gakenke,-1.7155,29.787347,21/12/2023,4.0,8.8,3.6,2169,31.1,33.5,37.0,36.7,27.3,35.5
HH-03472,Rulindo,-1.754758,29.964642,26/01/2023,4.0,8.0,4.7,1920,19.3,15.8,15.6,13.7,13.6,16.0
HH-04698,Burera,-1.455408,29.765599,11/09/2023,6.0,10.2,1.6,1956,57.7,62.3,54.1,57.6,56.5,51.1
HH-06368,Nyabihu,-1.58544,29.546841,21/10/2023,1.0,10.0,0.9,2215,5.0,5.6,4.3,3.9,4.9,3.8
HH-02172,Nyabihu,-1.578074,29.490755,22/05/2023,1.0,7.9,8.6,2458,7.1,6.8,8.2,6.7,5.7,6.7
HH-06880,Musanze,-1.494768,29.609942,17/06/2023,4.0,10.4,1.9,1783,31.6,37.7,37.3,35.4,39.9,31.9
HH-06815,Burera,-1.496132,29.726229,20/03/2023,4.0,7.5,2.2,1858,27.4,27.9,27.7,26.1,28.2,30.7
HH-00399,Rulindo,-1.766682,30.091771,24/02/2023,6.0,9.6,7.8,1822,53.3,56.8,45.6,48.4,55.7,62.4
HH-02011,Nyabihu,-1.5987385,29.499624500000003,01/09/2023,5.0,4.8,1.3,2374,11.7,10.8,10.8,8.8,11.5,9.3
HH-07681,Gakenke,-1.697032,29.833159,08/07/2023,2.0,11.5,11.5,1953,20.3,22.3,24.4,20.8,17.2,21.5
HH-01284,Nyabihu,-1.591941,29.544646,15/07/2023,5.0,10.3,2.4,2305,50.0,40.1,49.0,50.5,55.6,52.3
HH-05647,Nyabihu,-1.562274,29.45082,12/03/2023,3.0,11.5,6.4,2185,18.1,17.4,13.1,16.1,12.6,16.7
HH-05853,Gakenke,-1.653198,29.807569,19/01/2024,5.0,6.6,1.4,2009,14.8,16.0,14.8,12.3,17.4,16.0
HH-04257,Gakenke,-1.648931,29.855781,03/11/2023,6.0,11.3,6.6,1852,56.5,57.9,54.1,56.2,60.9,64.5
HH-01837,Nyabihu,-1.563911,29.524338,08/09/2023,4.0,8.6,6.8,2584,31.9,31.5,34.8,30.9,24.7,29.5
HH-01020,Nyabihu,-1.5987385,29.499624500000003,18/04/2023,5.0,9.0,0.7,2371,24.3,22.1,19.8,19.9,22.5,19.8
HH-01327,Nyabihu,-1.628724,29.452856,14/04/2023,4.0,11.4,1.3,2618,24.2,20.0,24.6,25.1,22.46,18.4
HH-05007,Rulindo,-1.76575,30.013976,13/03/2023,6.0,8.1,1.5,1721,26.9,27.5,24.9,17.8,16.6,19.2
HH-00476,Gakenke,-1.617056,29.798722,18/06/2023,6.0,6.7,3.4,1999,17.7,18.0,21.6,16.8,21.9,20.9
HH-02811,Musanze,-1.494766,29.689088,19/06/2024,4.0,11.3,5.4,2022,19.0,18.9,19.0,13.8,15.9,15.1
HH-06013,Gakenke,-1.635729,29.873888,24/08/2023,5.0,6.1,2.9,2165,29.6,24.1,27.8,30.9,22.8,29.3
HH-01652,Musanze,-1.500774,29.593893,08/05/2024,6.0,8.4,5.9,2174,52.8,36.5,43.8,39.4,43.1,48.3
HH-07423,Musanze,-1.455198,29.643315,24/06/2023,5.0,8.8,4.5,1828,22.4,20.1,25.0,18.2,19.8,17.2
HH-06841,Gakenke,-1.685648,29.876151,22/01/2024,4.0,11.7,1.0,2058,36.2,37.8,32.3,40.8,38.6,44.6
HH-02529,Nyabihu,-1.635924,29.529252,16/05/2023,3.0,10.7,9.9,2270,30.5,24.3,32.1,31.5,28.8,30.2
HH-01207,Rulindo,-1.73112,29.953262,30/01/2024,4.0,10.8,4.9,1655,33.5,37.2,39.7,38.8,33.7,38.7
HH-05207,Rulindo,-1.706472,30.03364,18/12/2023,5.0,10.5,1.1,1760,26.9,24.5,23.6,24.6,19.8,22.4
HH-07090,Nyabihu,-1.5987385,29.499624500000003,23/03/2023,5.0,11.6,1.0,2547,29.9,25.4,28.9,31.2,26.8,22.7
HH-06160,Rulindo,-1.768552,30.00691,26/04/2024,7.0,8.3,3.9,1660,22.4,23.4,35.7,27.6,31.2,32.8
HH-05399,Musanze,-1.545327,29.585927,06/01/2024,4.0,8.0,5.7,1720,26.8,23.7,28.7,30.3,28.4,33.2
HH-00868,Nyabihu,-1.575218,29.451946,18/01/2024,7.0,11.0,1.3,2357,36.9,45.9,35.9,30.2,38.0,38.5
HH-02975,Musanze,-1.509135,29.582087,11/03/2023,3.0,11.2,9.5,1989,28.8,31.0,29.1,33.9,32.1,30.5
HH-00542,Burera,-1.452276,29.790694,08/02/2024,3.0,7.5,0.9,1933,11.6,12.1,10.2,9.6,8.8,8.3
HH-01133,Nyabihu,-1.57855,29.505111,28/01/2023,5.0,11.0,7.2,2514,29.9,22.4,26.5,29.6,22.7,30.2
HH-07747,Nyabihu,-1.564098,29.478548,30/08/2023,7.0,10.7,4.1,2298,62.1,62.8,56.0,74.9,71.7,74.5
HH-07204,Nyabihu,-1.630719,29.460272,23/02/2023,3.0,11.2,2.8,2429,31.1,25.8,33.4,32.1,32.2,28.2
HH-03391,Musanze,-1.500066,29.557625,01/01/2023,4.0,7.6,0.7,1957,15.2,13.4,16.0,11.2,15.6,12.1
HH-05759,Musanze,-1.468008,29.6585,10/05/2024,2.0,9.6,1.3,1804,8.78,8.6,10.5,9.6,7.4,7.8
HH-02963,Musanze,-1.500512,29.624178,10/02/2024,4.0,7.0,2.2,1914,16.5,11.1,12.5,11.7,12.3,14.9
HH-04156,Nyabihu,-1.616767,29.465208,27/01/2024,5.0,8.9,3.6,2489,18.6,19.4,23.3,16.9,22.5,19.4
HH-03260,Gakenke,-1.679768,29.76311,08/05/2024,4.0,7.0,0.9,2084,15.1,11.1,11.7,12.8,15.9,9.7
HH-05201,Musanze,-1.4852,29.683573,24/10/2023,6.0,9.3,3.9,1873,26.1,26.0,22.5,31.9,22.4,19.3
HH-07897,Rulindo,-1.714587,30.05817,24/05/2023,3.0,11.6,2.6,1764,29.3,35.5,26.5,27.1,31.4,34.3
HH-02584,Musanze,-1.534255,29.616969,06/06/2023,4.0,8.4,2.4,1649,17.2,15.8,13.9,15.6,15.3,12.3
HH-02814,Nyabihu,-1.569727,29.451668,16/02/2024,5.0,13.3,7.3,2527,51.2,59.2,64.8,53.5,58.3,68.0
HH-06212,Nyabihu,-1.613498,29.45,18/01/2024,2.0,8.6,1.9,2331,14.84,13.8,13.1,13.8,16.5,17.0
HH-06937,Musanze,-1.534281,29.662737,01/02/2023,4.0,8.5,2.3,1788,15.7,13.6,16.5,17.2,19.8,13.7
HH-05514,Rulindo,-1.766326,30.04698,09/11/2023,3.0,9.5,8.4,1766,13.0,14.5,10.4,15.5,12.4,9.7
HH-03587,Musanze,-1.514157,29.641141,25/01/2024,4.0,11.5,0.8,1764,24.3,31.0,26.0,21.2,25.8,19.0
HH-06876,Musanze,-1.5478,29.588527,06/06/2023,3.0,8.1,2.8,2106,19.5,21.7,24.9,21.1,24.0,23.1
HH-05242,Musanze,-1.45124,29.669005,18/04/2023,5.0,11.5,3.3,1629,27.4,26.3,28.0,27.4,29.8,21.1
HH-06811,Rulindo,-1.788493,30.080317,22/03/2023,4.0,8.4,3.3,1761,14.2,17.0,17.0,13.3,16.0,14.8
HH-02631,Burera,-1.445407,29.810008,11/01/2023,4.0,8.8,12.9,1631,15.1,20.9,20.8,14.9,17.6,14.1
HH-06411,Nyabihu,-1.605333,29.470739,17/03/2024,3.0,7.1,7.3,2437,8.2,11.9,9.6,12.7,9.6,10.1
HH-05107,Musanze,-1.516063,29.659791,26/12/2023,4.0,9.7,1.4,2121,21.9,18.0,20.3,21.3,16.7,13.5
HH-01081,Rulindo,-1.751709,30.06424,02/11/2023,2.0,9.3,2.4,1875,10.1,7.7,7.1,9.1,6.6,7.7
HH-04284,Nyabihu,-1.559314,29.465099,17/08/2023,1.0,8.3,1.5,2478,4.3,4.0,5.0,4.3,4.1,3.1
HH-02086,Burera,-1.460471,29.839944,29/01/2023,3.0,9.1,5.1,1742,13.3,15.0,12.2,11.7,14.1,9.0
HH-02453,Burera,-1.425295,29.722669,29/01/2024,6.0,12.4,4.5,1998,37.4,37.8,34.6,38.0,40.8,31.6
